Data Engineer,Data Engineering is the foundation for the new world of Big Data Enroll now to build production-ready data infrastructure,Data Modeling,Data Pipelines,Data Lakes,Spark,Airflow
Firebase Analytics: iOS,Learn how to grow an app's user base using Firebase Analytics,Android Development,Firebase Analytics,Firebase Crash Reporting,Firebase Remote Config,Firebase Dynamic Links,Distributed Cognition,Prototyping
Human-Computer Interaction,This course is an introductory course on human-computer interaction,techniquesDesign Principles,Direct Manipulation Interfaces,Mental Models
2D Game Development with libGDX,This course explores how to use LibGDX to build 2D games that run anywhere,called Icicles,LibGDX,Game Development,2D
Intro to jQuery,Learn how to access and modify the DOM with ease using jQuery!,DOM Structure,Reading jQuery documentation,Modify HTML attributes and content
Cyber-Physical Systems Security,This course provides an introduction to security issues relating to cyber-physical systems including industrial control systems and critical infrastructures,Industrial Control Systems,Smart Grid Infrastructure,Cyber Security,Privacy
Introduction to Graduate Algorithms,Learn advanced techniques for designing algorithms and apply them to hard computational problems,Dynamic programming
Dynamic Web Applications with Sinatra,Sinatra is a micro-framework for quickly developing small Ruby applications for the web In this course,routing,templating,Ruby,Sinatra,Building web applications
How to Make a Platformer Using libGDX,This course will explore how to create a game called Giga Gal Giga Gal is a platformer in which you runGame Development,LibGDX,Game Development,Asset management
JavaScript Testing,Learn how to iterate on your web applications with confidence using the red-green-refactor workflow cycle and automated testing frameworks,Jasmine testing framework,red-green-refactor workflow
Object-Oriented JavaScriptObject-oriented programming,Data and functionality,Prototypal inheritance
Localization Essentials,Localization is about making a product feel tailored to users around the world Specifically,culture and market,Localization,Google Translator Toolkit,Localization at Google
Compilers: Theory and Practice,This course teaches the theory and practice behind building compilers for higher level programming languages,Semantic Analysis,Syntax Directed Translation,Control Flow Analysis
HTML5 Canvas,Learn how you can use HTML5 Canvas to create and modify images or even interactive animations,Canvas2D,Creating animation
Object Oriented Programming in Java,Learn how to apply powerful object-oriented programming concepts in Java,Java,User Interaction
Designing RESTful APIs,Build and secure a web server with a RESTful Developer-Friendly API that developers will love to use,REST APIs,Python
GT - Refresher - Advanced OS,"This course covers the essential Operating Systems concepts students need in preparation for the rest of the GT ""Advanced Operating Systems"" sequence",Virtual Memory,File Systems,Multithreaded Programming,Networking
Intro to JavaScript,Learn the fundamentals of JavaScript,JavaScript,Conditionals,Loops,Data Types & Variables
Grand Central Dispatch (GCD),Learn how to prevent background operations from interfering with an app's UI by implementing Apple's GCD framework,GCD
Swift for Beginners,Learn Swift,Variables and Constants,Strings,Control Flow,Functions
Intro to Statistics,Get ready to analyze,Analytics,Probability,Descriptive Statistics,Inferential Statistics
Intro to HTML and CSS,In this course,Developer Tools,HTML,CSS,CSS Syntax,HTML Syntax Problem Set,UI
Developing Android Apps,Build a cloud-connected Android app,principles,App development,Android Development,Layouts,Intents
Introduction to Virtual Reality,If you are interested in learning more about virtual reality,VR development,Unity,Google VR SDK for Unity,General understanding of how VR works,Deploying to Android and iOS
Objective-C for Swift Developers,Learn the distinguishing language features of Objective-C Practice Objective-C syntax by writing classes,iOS,Swift,Objective-C,Control Flow Syntax
Software Testing,Learn how to catch bugs and break software as you discover different testing methods that will help you build better software,Debugging,Code CoverageProgramming Vertex and Pixel Shaders
Interactive 3D Graphics,This course will teach you the principles of 3D computer graphics: meshes,lighting,animation,3d applications,Animated 3D Demo Program,Computer Image Generation
Full Stack Foundations,Learn the fundamentals of back-end web development by creating your own web application from the ground up using the iterative development process,CRUD,Model-View-Controller,Python,Object-relational MappingMultiprocessor Architectures
High Performance Computer Architecture,The HPCA course covers performance measurement,System Design,Processor Pipelining,Branch Prediction,Instruction Scheduling,Memory Ordering
AutoLayout,With this course,Design,UI,Stack Views,Constraints
Kotlin Bootcamp for Programmers,Learn the fundamentals of the Kotlin programming language from Kotlin experts at Google,Android Development
Core ML: Machine Learning for iOS,Learn how to use Apple's Core ML framework to build iOS apps with intelligent new features,Image Classification,Core ML
Statistics,We live in a time of unprecedented access to information You'll learn how to use statistics to interpret that information and make decisions,Data Visualization,Distributions,Hypothesis Testing,Regression
Intro to Theoretical Computer Science,Learn the basic concepts in theoretical computer science Discover what they imply for solving tough computational challenges,NP-completeness,Recognizing algorithmic problems,Solving algorithmic problems
Design of Computer Programs,Learn how to model problems,Computer Program Design,Python,Design Process
Data Wrangling with MongoDB,Data Scientists spend most of their time cleaning data In this course,Gathering Data,Assessing Data,Cleaning Data,Data Wrangling,MongoDB
Swift for Developers,Get a quick practical introduction to Swift programming basics and build your first iOS app!,Strings,Control Flow,Functions
Firebase in a Weekend: Android,This course will teach you when and why to choose Firebase as a backend for your Android application,Android development
Software Debugging,In this course you will learn how to debug programs systematically using scientific methods and build several automated debugging tools in Python,Python,Automated Debugging
Deploying a Hadoop Cluster,Deploy your own Hadoop cluster to crunch some big data!,Hadoop,MapReduceMicroservices
Server-Side Swift,In this course,Swift,Swift Package Manager,MySQL,Docker,Terraform
Programming Languages,This course is an introduction to the fundamentals of programming languages Concepts include how to specify and process valid strings,Introduciton to Programming Languages,Validate and Process Strings,HTML and JavaScript,Build your own web browser
Networking for Web Developers,You've used the Internet Now find out more about how it works,Domain Name System,Ping,TCP/IP stack,IP addressing
Intro to Relational Databases,Relational databases are a powerful tool used throughout the industry Learn the basics of SQL and how to connect your Python code to a relational database,SQL,Python API,Python DB-API,Select and insert statements
ES6 - JavaScript Improved,Learn about the changes made to the JavaScript programming language in ECMAScript 6 and how to use these new improvements to write better cleaner code,ES6,Syntax,Functions
Mobile Design and Usability for iOS,In this courseApp development,deployment,Product Design,Prototyping
Intro to AJAX,Learn how to perform asynchronous requests as you build a web app with data from Google Street View,Asynchronous requests with JavaScript,Data APIs,Web Applications,Site Customization
Intro to Algorithms,This class will give you an introduction to the design and analysis of algorithms,Algorithms,Social Networks,Graph Algorithms
WeChat Mini Program Development,Developed by Tencent and Udacity,WeChat
Asynchronous JavaScript Requests,Learn how to asynchronously request data in your web applications with Ajax,Ajax with XHR,Ajax with jQuery,Ajax with Fetch,Multithreaded Processing
Embedded Systems,This course takes a holistic view of the embedded system stack focusing on processor architectures,and the associated advanced compiler optimizations,VLIW Architecture,Compilers for Embedded Systems,Differential Register Allocation,Network Processors,Hierarchical Memory Models
High Performance Computing,This course will give you solid foundations for developing,and implementing parallel and locality-efficient algorithms  Offered at Georgia Tech as CS6220,Shared Memory Models,Parallel Algorithms,Distributed Memory Models,Message Passing Interfaces
HTTP & Web Servers,HTTP is the fundamental protocol of the Web Explore how it works using Python code and command-line tools,Python,Deploying services
Advanced Android with Kotlin,Develop Feature-Rich Android Apps with the Kotlin Programming Language,Android
Computability,Complexity & Algorithms,Georgia Institute of Technology
Advanced Operating SystemsVirtualization,Distributed Systems,Cloud Computing,Real-Time Operating Systems
Version Control with Git,Learn how to use Git,Git,Version Control,Creating a Git repo,Editing commits
Firebase in a Weekend: iOS,This course will teach you when and why to choose Firebase as a backend for your iOS application,Android development
Intro to Point & Click App Development,In this short class you'll build powerful apps without writing code Great if you're an aspiring developer or someone who wants to learn what programmers do,Schema Building,Data Modeling
Deploying Applications with Heroku,Deploy your first web application using the Heroku platform and learn about the underlying mechanics of web hosting,Heroku
Applied Cryptography,Cryptography is present in everyday life,Cryptography,Ciphers,Encryption
Java Programming Basics,Take your first steps towards becoming a Java developer! Learn Java syntax and create conditional statements,and functions,Java Programming,Java Syntax,Java Functions,Loops,C++ Templates,C++ Standard Library
C++ For Programmers,This course teaches C++ to students already familiar with a programming language Students will learn how to use header files,functions,classes,Pointers and Arrays,Control Flow,Object-Oriented Programming
Intro to Backend,Learn to build a multiuser blog with Google App Engine that permits users to sign in,Producing templated output,Databases and data stores,Secure user account systems
Network Security,Basics of network security ,Cryptography
Firebase Analytics: Android,Learn how to grow an app's user base using Firebase Analytics,Android Development,Firebase,Analytics
How to Make an iOS App,Learn the process of building an app,iOS,Ideation and Research,UI,App Store
Intro to DevOps,Learn all about the DevOps landscape,and a survey of the systems currently being used to support scalable software deployment,DevOps,CAMS principles,Continuous Integration,Delivery workflows
Google Maps APIs,This course will introduce you to the content available through the Google Maps APIs through building a real-estate listings web application step-by-step,Static Maps,Street View imagery,monitoring API usage
Passwordless Login Solutions for AndroidGraph API,Facebook sdk,Account sdk,Usability
Mobile Design and Usability for Android,In this course,you'll learn how to design an intuitive,user-centered mobile app,from product conception to release,Android,Mobile Design
Intro to Psychology,Go on a journey through psychological concepts and principles to enable you to gain a more in-depth understanding of human thought and behavior,Research Methods,Biology
Engagement & Monetization | Mobile Games,You will learn the most effective monetization strategies for your game,app development,Game Development,Monetization,Engagement
Material Design for Android Developers,Learn and apply the material design principles that define Android's visual language to your apps,Material Design,Surfaces,Graphic Design
Creating an Analytical Dataset,Learn how to prepare data to ensure the efficacy of your analysis while improving fluency in Alteryx,Data Formatting,Data Blending
Problem Solving with Advanced Analytics,Learn a scientific approach to solving problems with data,Linear Regression
Classification Models,Learn how to use classification predictive models to solve business problems involving non-numeric data,Non-Binary Classification Models
Segmentation and Clustering,The Segmentation & Clustering course provides students with the knowledge to build and apply clustering models to develop sophisticated segmentation in business contexts,Clustering Models design
Time Series Forecasting,The Time Series Forecasting course provides students with the foundational knowledge to build and apply time series forecasting models in a variety of business contexts,ETS Models,ARIMA Models
App Marketing,This course will help you organize a strategy of identifying your perfect user,App Marketing,User Segmentation,Customer Acquisition
App Monetization,Learn how to effectively develop,Product Design,Google Analytics
A/B Testing for Business Analysts,The A/B Testing course provides students with the foundational knowledge to design and analyze A/B tests to create business insights and support decision making,A/B Matched Pair Design Tests
How to Build a Startup,Learn what it takes to build a successful startup using the Customer Development process,Entrepreneurship,Value Proposition,Revenue Models,Customer Segments
Get Your Startup Started,Acquire the know-how necessary to see your business grow towards its next milestone,Bootstrapping
Managing Remote Teams with Upwork,Bring your remote-teams to the next level with hands-on skills to manage your remote workforce effectively,Workforce Training,Business Strategy,Agile Management,Remote Work
Hybrid Cloud Fundamentals,Dive into the role of a hybrid cloud engineer and learn how to use Nutanix's Hyperconverged Infrastructure (HCI) software to configure the different components of a private cloud cluster,Nutanix,Hyperconverged Infrastructure,Prism web console,Private Cloud,Virtual Machine
Intro to Cloud Computing,This free course will equip you with the foundational skills you need to pursue a career in cloud computing The course covers fundamental cloud computing principles and features hands-on practice using AWS,Cloud Computing,AWS Console,Compute Services,Serverless Architecture,Cloud Databases
Cyber-Physical Systems Design & Analysis,This course provides an introduction to cyber-physical systems with an industrial perspective,Cyber Security
Differential Equations in Action,Write Python code to find numerical solutions to systems of differential equations The models you create will fight wildfires,and more!,Math,Differential Equations,Apollo HD Map,Localization,Perception,Prediction,Planning,Control
Self-Driving Fundamentals: Featuring Apollo,Identify key parts of self-driving cars,localization,perception,prediction,planning and control
Linear Algebra Refresher Course,Learn linear algebra by doing: you will code your own library of linear algebra functions!,Python,Vectors,Intersections
Machine Learning: Unsupervised Learning,Ever wonder how Netflix can predict what movies you'll like? Or how Amazon knows what you want to buy before you do? The answer can be found in Unsupervised Learning!,Clustering,Feature Selection,Feature Transformation,Information Theory
Big Data Analytics in Healthcare,In this course,Data Analytics,Health Care Applications,Algorithms
Intro to Descriptive Statistics,Intro to Descriptive Statistics will teach you the basic concepts of statistics that can be used to extract information from data,Estimation,Central Limit TheoremLogic and Planning,Machine Learning
Artificial Intelligence,This course gives a survey of topics in AI along with in-depth foundational concepts such as classical search,machine learning,logic and planning,Artificial Intelligence,Probability,Bayesian Networks
Secure and Private AI,Learn how to extend PyTorch with the tools necessary to train AI models that preserve user privacy,"Pysyft ,Pytorch"
Model Building and Validation,This course will teach you how to start from scratch in understanding and paying attention to what is important in the data and how to answer questions about data,Modeling,Validation,Data Analysis,QMV Process
Data Visualization and D3js,Learn the fundamentals of data visualization and apply design and narrative concepts to create your own visualization,Design of Visualizations,Data Visualization,Visual Encodings
Machine Learning for Trading,Implement machine learning based strategies to make trading decisions using real-world data,Time Series Analysis,Computational Investing,Algorithmic Trading,Reinforcement Learning for TradingGame Theory
Machine Learning,In this course,Unsupervised and Reinforcement Learning techniques for solving a range of data science problems,Supervised Learning,Unsupervised Learning,Information Theory,Reinforcement Learning
Intro to Hadoop and MapReduce,In this short course,Big Data,Hadoop,MapReduce
Real-Time Analytics with Apache Storm,The world is trending in real time! Learn Apache Storm,to scalably analyze real-time tweets and drive d3 visualizations Storm is free,open and fun!,Data Analysis,Real-time Analytics,Apache Storm
A/B Testing,More in depth about testing,Testing
Data Analysis with R,Data is everywhere and so much of it is unexplored Learn how to investigate and summarize data sets using R and eventually create your own analysis,Exploratory Data Analysis,Data Visualization
Knowledge-Based AI: Cognitive Systems,The twin goals of knowledge-based artificial intelligence (AI) are to build AI agents capable of human-level intelligence and gain insights into human cognition,Common-Sense Reasoning,Logic & Planning,Analogical Reasoning,Visuospatial Reasoning
Introduction to TensorFlow Lite,Learn how to deploy deep learning models on mobile and embedded devices with TensorFlow Lite,Deep Learning Models,Android,iOS,Linux
Introduction to Computer Vision,This course provides an introduction to computer vision including fundamentals,Image Processing,Stereo Geometry,Feature Detection & Matching,Object Tracking,Classification & Recognition
Intro to TensorFlow for Deep Learning,Developed by Google and Udacity,TensorFlow
Eigenvectors and Eigenvalues,Learn how to calculate eigenvalues and eigenvectors and why they are important for AI applications,Eigenvectors,Eigenvalues,Probability,Logic and Planning,Markov models
Intro to Artificial Intelligence,This course will introduce you to the basics of AI Topics include machine learning,robotics,computer vision,and natural language processing,Artificial Intelligence,Machine Learning,Motion Planning,Robot Control,Simultaneous Localization & Mapping
Artificial Intelligence for Robotics,Learn how to program all the major systems of a robotic car Topics include planning,localization,tracking,and control,Probabilistic Models,Kalman Filters
Intro to Deep Learning with PyTorch,Learn the basics of deep learning and implement your own deep neural networks with PyTorch,PyTorch,Neural Networks,CNNs,LSTMs,Style Transfer
AWS DeepRacer,Learn the fundamentals of machine learning and reinforcement learning in a fun and engaging way through autonomous driving with AWS DeepRacer,Reinforcement Learning,AWS DeepRacer
Introduction to Machine Learning Course,This class will teach you the end-to-end process of investigating data through a machine learning lens Learn online,Machine Learning,Supervised Learning,Unsupervised Learning,Evaluation Metrics,Data Manipulation
Craft Your Cover Letter,Write a compelling narrative that showcases your value to the company,Targeting your pitch,Communicating value,Career Advancement
Refresh Your Resume,Create a targeted resume that gets the attention of recruiters and lands you an interview in tech,Company targeting,Storytelling,Career Advancement
Strengthen Your LinkedIn Network & Brand,Learn how to excel at networking both in-person and on LinkedIn,LinkedIn,Networking,Career Advancement
Data Science Interview Prep,Prepare for data science interviews by practicing data analysisdata structure ,Interview practice,Common Data Questions,Data Structures,Career Advancement
Android Interview Prep,Learn how to respond to common Android and mobile development interview questions,Common Android Questions,Whiteboarding
Front-End Interview Prep,Answer front-end technical and behavioral interview questions with confidence and poise,Common FE Questions,Whiteboarding,Career Advancement
Full-Stack Interview Prep,Answer common full stack and web security interview questions with confidence and poise,Common FS Questions,Whiteboarding,Career Advancement
Data Structures & Algorithms in Swift,Review and practice the skills technical interviewers expect you to know and learn how to explain your Swift solutions,Swift,Data structures,Career Advancement
iOS Interview Prep,Answer iOS and mobile development interview questions with confidence and poise,Common iOS Questions,Whiteboarding,Career Advancement
VR Interview Prep,Learn how to tackle interview questions for technical roles in VR Development,Common VR Questions,Whiteboarding,Career Advancement,Technical Interview
Product Manager Interview Preparation,Ace your product management interview by understanding how to answer key strategic,Interview,Product Management,Interview Preparation,Career Advancement,Product Strategy
